"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","393","Редактирование категории","","Fri Feb 20 18:50:59 UTC 2026","passed","Fri Feb 20 18:51:00 UTC 2026","","","",""
"","1582","Выход из аккаунта","","Fri Feb 20 18:50:39 UTC 2026","passed","Fri Feb 20 18:50:41 UTC 2026","","","",""
"","579","Переход на страницу авторизации со страницы регистрации","","Fri Feb 20 18:51:06 UTC 2026","passed","Fri Feb 20 18:51:06 UTC 2026","","","",""
"","1118","Отменить добавление траты","","Fri Feb 20 18:51:09 UTC 2026","passed","Fri Feb 20 18:51:10 UTC 2026","","","",""
"","23","Создание траты  без описания","","Fri Feb 20 18:50:32 UTC 2026","passed","Fri Feb 20 18:50:32 UTC 2026","","","",""
"","779","Переход на страницу авторизации со страницы успешной регистрации","","Fri Feb 20 18:51:07 UTC 2026","passed","Fri Feb 20 18:51:08 UTC 2026","","","",""
"","532","Отображение сообщения об ошибке если пароли не совпадают","","Fri Feb 20 18:51:04 UTC 2026","passed","Fri Feb 20 18:51:04 UTC 2026","","","",""
"","1491","Сообщение об ошибке при попытке добавить трату без суммы","","Fri Feb 20 18:51:13 UTC 2026","passed","Fri Feb 20 18:51:15 UTC 2026","","","",""
"","21","Получение траты","","Fri Feb 20 18:50:33 UTC 2026","passed","Fri Feb 20 18:50:33 UTC 2026","","","",""
"","126","KAFKA: Сообщение с пользователем публикуется в Kafka после успешной регистрации","","Fri Feb 20 18:50:33 UTC 2026","passed","Fri Feb 20 18:50:33 UTC 2026","","","",""
"","1510","Сообщение об ошибке при попытке добавить трату без категории","","Fri Feb 20 18:51:16 UTC 2026","passed","Fri Feb 20 18:51:17 UTC 2026","","","",""
"","81","Создание Траты","","Fri Feb 20 18:50:32 UTC 2026","passed","Fri Feb 20 18:50:32 UTC 2026","","","",""
"","24","Создание Траты","","Fri Feb 20 18:50:32 UTC 2026","passed","Fri Feb 20 18:50:32 UTC 2026","","","",""
"","656","Успешная регистрация","","Fri Feb 20 18:51:00 UTC 2026","passed","Fri Feb 20 18:51:01 UTC 2026","","","",""
"","355","Переход на страницу регистрации со страницы авторизации","","Fri Feb 20 18:50:42 UTC 2026","passed","Fri Feb 20 18:50:42 UTC 2026","","","",""
"","24","Создание Траты","","Fri Feb 20 18:50:32 UTC 2026","passed","Fri Feb 20 18:50:32 UTC 2026","","","",""
"","21","Создание Траты","","Fri Feb 20 18:50:32 UTC 2026","passed","Fri Feb 20 18:50:32 UTC 2026","","","",""
"","560","Отображение сообщения об ошибке при вводе значений в поля недопустимое количество символов","","Fri Feb 20 18:51:02 UTC 2026","passed","Fri Feb 20 18:51:02 UTC 2026","","","",""
"","20","Редактирование категории","","Fri Feb 20 18:50:32 UTC 2026","passed","Fri Feb 20 18:50:32 UTC 2026","","","",""
"","487","Создание категории","","Fri Feb 20 18:50:31 UTC 2026","passed","Fri Feb 20 18:50:32 UTC 2026","","","",""
"","2351","Успешная авторизация","","Fri Feb 20 18:50:36 UTC 2026","passed","Fri Feb 20 18:50:38 UTC 2026","","","",""
"","521","test_country_name_service","","Fri Feb 20 18:50:34 UTC 2026","passed","Fri Feb 20 18:50:34 UTC 2026","","","",""
"","50","Отображение сообщения при попытке создать категорию без названия","","Fri Feb 20 18:50:47 UTC 2026","passed","Fri Feb 20 18:50:47 UTC 2026","","","",""
"","30","Редактирование траты","","Fri Feb 20 18:50:32 UTC 2026","passed","Fri Feb 20 18:50:33 UTC 2026","","","",""
"","893","KAFKA: Заполнение userdata исключая auth","","Fri Feb 20 18:50:33 UTC 2026","passed","Fri Feb 20 18:50:34 UTC 2026","","","",""
"","43","Получить все категории","","Fri Feb 20 18:50:32 UTC 2026","passed","Fri Feb 20 18:50:32 UTC 2026","","","",""
"","435","Отображение сообщения о неправильном логине или пароле","","Fri Feb 20 18:50:41 UTC 2026","passed","Fri Feb 20 18:50:42 UTC 2026","","","",""
"","146","Добавить новую категорию","","Fri Feb 20 18:50:45 UTC 2026","passed","Fri Feb 20 18:50:45 UTC 2026","","","",""
"","38","Удаление траты","","Fri Feb 20 18:50:33 UTC 2026","passed","Fri Feb 20 18:50:33 UTC 2026","","","",""
"","112","test_country_iso_service","","Fri Feb 20 18:50:34 UTC 2026","passed","Fri Feb 20 18:50:34 UTC 2026","","","",""
"","37","Редактирование категории","","Fri Feb 20 18:50:32 UTC 2026","passed","Fri Feb 20 18:50:32 UTC 2026","","","",""
"","1791","Редактирование категории","","Fri Feb 20 18:50:56 UTC 2026","failed","Fri Feb 20 18:50:57 UTC 2026","","","",""
"","1671","Успешное добавление траты","","Fri Feb 20 18:51:11 UTC 2026","passed","Fri Feb 20 18:51:12 UTC 2026","","","",""
"","6583","Редактирование категории","","Fri Feb 20 18:50:48 UTC 2026","failed","Fri Feb 20 18:50:54 UTC 2026","","","",""
"","589","Отображение сообщения об ошибке при вводе значений в поля недопустимое количество символов","","Fri Feb 20 18:51:03 UTC 2026","passed","Fri Feb 20 18:51:03 UTC 2026","","","",""
"","647","Отображение сообщения об ошибке если пользователь уже существует","","Fri Feb 20 18:51:05 UTC 2026","passed","Fri Feb 20 18:51:05 UTC 2026","","","",""
